id_siniestro,monto_reclamado,dias_desde_inicio_poliza,dias_entre_ocurrencia_reporte,historial_siniestros_asegurado,documentos_completos,id_proveedor,suma_asegurada,cobertura,ciudad,ramo,beneficiario,descripcion,id_asegurado,placa,frecuencia_placa,marca_vehiculo,modelo_vehiculo,anio_vehiculo,frecuencia_conductor_veh,frecuencia_conductor,doc_inconsistente,frecuencia_beneficiario,similitud_narrativa,score,nivel_riesgo,alertas,anomalia_score,es_anomalia
SIN-00649,10886.2,15,3,3,True,P003,12424.87,Robo,Quito,Vida,Taller Norte,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,ASG-00016,P885E969,1,Toyota,Corolla,2021,0,0,False,2,0.9999999999999993,33,AMARILLO,"Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.05072442745343764,0
SIN-00651,45059.19,1,15,3,False,P001,46601.69,Robo,Quito,Generales,Taller El Veloz,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,ASG-00097,N956R844,1,Kia,Picanto,2012,0,0,True,80,1.0,69,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Monto reclamado es el 97% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",-0.02142481923283379,1
SIN-00656,35055.02,7,8,6,False,P002,37054.55,Robo,Ambato,Generales,Clinica San Marcos,Impacto en la parte trasera por vehiculo que huyo del lugar del accidente.,ASG-00140,D601P406,1,Nissan,Kicks,2021,0,0,True,86,1.000000000000001,69,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.014764089426225202,0
SIN-00659,26126.49,6,13,3,False,P002,26937.22,Robo,Loja,Hogar,Clinica San Marcos,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,ASG-00182,P730P201,1,Mazda,CX-5,2013,0,0,True,86,0.9999999999999993,74,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Monto reclamado es el 97% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.07609225962063149,0
SIN-00665,35550.17,4,15,6,False,P002,38089.53,Robo,Guayaquil,Vehiculos,Clinica San Marcos,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,ASG-00378,L894F936,1,Toyota,RAV4,2017,0,2,True,86,1.0,64,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.015882983047124655,0
SIN-00666,13717.51,5,10,4,False,P002,14925.76,Robo,Quito,Generales,Clinica San Marcos,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,ASG-00255,P954F574,1,Mazda,2,2023,0,0,True,86,0.9999999999999993,69,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.06502338907945787,0
SIN-00670,21593.87,5,14,6,False,P001,22806.14,Robo,Cuenca,Hogar,Taller El Veloz,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,ASG-00070,E282H476,1,Hyundai,Santa Fe,2023,0,0,True,80,0.9999999999999992,69,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.06840286803673146,0
SIN-00680,14409.51,3,8,4,False,P007,14925.76,Robo,Quito,Generales,Grua Rapida,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,ASG-00255,H107R387,1,Nissan,Sentra,2013,0,0,True,92,0.9999999999999993,74,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Monto reclamado es el 97% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.044737045399945,0
SIN-00681,11055.61,20,7,3,True,P007,13457.11,Dano parcial,Quito,Generales,Grua Rapida,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,ASG-00214,D865H848,1,Nissan,Sentra,2021,0,0,False,92,0.9999999999999992,43,ROJO,"Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.05591568430984645,0
SIN-00684,39230.79,26,5,3,False,P007,49969.07,Dano parcial,Manta,Salud,Grua Rapida,Impacto en la parte trasera por vehiculo que huyo del lugar del accidente.,ASG-00377,M948E625,1,Mazda,BT-50,2023,0,0,False,92,1.000000000000001,47,ROJO,"Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",-0.03418669758726145,1
SIN-00687,6037.67,7,14,3,False,P007,6692.95,Robo,Cuenca,Salud,Grua Rapida,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,ASG-00123,R342R701,1,Toyota,RAV4,2021,0,0,True,92,0.9999999999999993,69,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.0007014231034553342,0
SIN-00690,26416.93,14,3,2,False,P007,36393.2,Incendio,Quito,Hogar,Grua Rapida,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,ASG-00304,N695F861,1,Kia,Sorento,2014,0,0,False,92,0.9999999999999993,40,ROJO,"Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Asegurado con 2 siniestros recientes (+4 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.025015582218996246,0
SIN-00691,26468.09,25,7,3,True,P004,34195.39,Robo,Loja,Vehiculos,Peritajes Express,Choque en parqueadero de centro comercial con camaras de seguridad.,ASG-00317,L391H404,1,Kia,Sorento,2017,0,2,False,6,1.0,36,AMARILLO,"Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.07308178678229338,0
SIN-00694,32557.67,30,4,3,True,P003,40971.74,Robo,Manta,Salud,Taller Norte,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,ASG-00359,P472L561,1,Mazda,CX-5,2022,0,0,False,2,1.0000000000000002,31,AMARILLO,"Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.02251347574384721,0
SIN-00695,7654.05,9,15,5,False,P007,8223.98,Robo,Ambato,Generales,Grua Rapida,Impacto en la parte trasera por vehiculo que huyo del lugar del accidente.,ASG-00316,L526C487,1,Kia,Sorento,2020,0,0,True,92,1.000000000000001,69,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.002571534595141922,0
SIN-00699,27202.34,7,14,4,False,P007,29886.7,Robo,Guayaquil,Vida,Grua Rapida,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,ASG-00231,G497F252,1,Mazda,CX-5,2015,0,0,True,92,1.0,64,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.07312767289648603,0
SIN-00701,8448.23,1,14,6,False,P007,8907.93,Robo,Cuenca,Vehiculos,Grua Rapida,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,ASG-00123,L233L798,1,Mazda,3,2023,0,1,True,92,1.0,64,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",-0.02114429870476775,1
SIN-00704,17801.82,7,10,6,False,P001,18431.42,Robo,Loja,Generales,Taller El Veloz,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,ASG-00332,K738Q259,1,Toyota,RAV4,2021,0,0,True,80,0.9999999999999992,74,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Monto reclamado es el 97% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.03830769423053093,0
SIN-00721,5005.24,25,7,3,False,P002,7454.6,Atencion medica,Guayaquil,Hogar,Clinica San Marcos,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,ASG-00217,H509N838,1,Chevrolet,D-Max,2018,0,0,False,86,1.0,42,ROJO,"Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.015589447783829202,0
SIN-00723,8161.86,10,15,5,False,P002,8195.54,Robo,Quito,Vida,Clinica San Marcos,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,ASG-00124,M445A510,1,Kia,Rio,2019,0,0,True,86,0.9999999999999993,74,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Monto reclamado es el 100% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",-0.005862035764526152,1
SIN-00726,30394.86,9,9,3,False,P002,31050.54,Robo,Ambato,Vehiculos,Clinica San Marcos,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,ASG-00260,J416B568,1,Chevrolet,Aveo,2021,0,1,True,86,1.0,69,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Monto reclamado es el 98% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.08210444575834264,0
SIN-00733,11189.24,4,14,3,False,P007,11235.94,Robo,Manta,Salud,Grua Rapida,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,ASG-00278,J286Q898,1,Nissan,Versa,2017,0,0,True,92,0.9999999999999992,74,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Monto reclamado es el 100% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.022302723643552236,0
SIN-00734,8323.69,25,3,3,True,P002,12875.57,Choque,Guayaquil,Salud,Clinica San Marcos,Impacto en la parte trasera por vehiculo que huyo del lugar del accidente.,ASG-00155,L602Q908,1,Hyundai,Tucson,2020,0,0,False,86,1.000000000000001,40,ROJO,"Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.020102523694696672,0
SIN-00736,23033.49,4,12,5,False,P001,23611.19,Robo,Loja,Vehiculos,Taller El Veloz,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,ASG-00295,A181F531,1,Nissan,Versa,2016,0,1,True,80,0.9999999999999992,74,ROJO,"Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Beneficiario asociado a mas de 2 siniestros en la cartera (+5 pts) | Monto reclamado es el 98% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts) | Dinamica sospechosa: narrativa con indicadores de riesgo (+5 pts) | Documentacion con inconsistencia detectada (+8 pts) | Narrativa muy similar a otro reclamo (100% similitud, +8 pts)",0.07387832335501981,0
